"site","date","mean_depth_ft","month","year","julian"
"6801314","2021-12-01",177.285,12,2021,"335"
"6801314","2022-01-01",177.255,1,2022,"1"
"6801314","2022-02-01",175.745,2,2022,"32"
"6801314","2022-03-01",176.205,3,2022,"60"
"6801314","2022-04-01",174.9,4,2022,"91"
"6801314","2022-05-01",174.275,5,2022,"121"
"6801314","2022-06-01",172.535,6,2022,"152"
"6801314","2022-07-01",170.63,7,2022,"182"
"6801314","2022-08-01",170.06,8,2022,"213"
"6801314","2022-09-01",170.845,9,2022,"244"
"6801314","2022-10-01",174.145,10,2022,"274"
"6801314","2022-11-01",178.205,11,2022,"305"
"6801314","2022-12-01",177.95,12,2022,"335"
"6801314","2023-01-01",179.24,1,2023,"1"
"6801314","2023-02-01",179.37,2,2023,"32"
"6801314","2023-03-01",178.225,3,2023,"60"
"6801314","2023-04-01",179.58,4,2023,"91"
"6801314","2023-05-01",179.89,5,2023,"121"
"6801314","2023-06-01",179.44,6,2023,"152"
"6801608","2009-08-01",55.7233333333333,8,2009,"213"
"6801608","2009-09-01",55.725,9,2009,"244"
"6801608","2009-10-01",55.505,10,2009,"274"
"6801608","2009-11-01",55.61,11,2009,"305"
"6801608","2009-12-01",55.6,12,2009,"335"
"6801608","2010-01-01",55.55,1,2010,"1"
"6801608","2010-02-01",54.455,2,2010,"32"
"6801608","2010-03-01",54.045,3,2010,"60"
"6801608","2010-04-01",53.195,4,2010,"91"
"6801608","2010-05-01",52.85,5,2010,"121"
"6801608","2010-06-01",53.51,6,2010,"152"
"6801608","2010-07-01",54.565,7,2010,"182"
"6801608","2010-08-01",54.81,8,2010,"213"
"6801608","2010-09-01",54.43,9,2010,"244"
"6801608","2010-10-01",55.005,10,2010,"274"
"6801608","2010-11-01",55.18,11,2010,"305"
"6801608","2010-12-01",55.3,12,2010,"335"
"6801608","2011-01-01",55.39,1,2011,"1"
"6801608","2011-02-01",55.435,2,2011,"32"
"6801608","2011-03-01",55.485,3,2011,"60"
"6801608","2011-04-01",55.47,4,2011,"91"
"6801608","2011-05-01",55.575,5,2011,"121"
"6801608","2011-06-01",55.62,6,2011,"152"
"6801608","2011-07-01",55.66,7,2011,"182"
"6801608","2011-08-01",55.715,8,2011,"213"
"6801608","2011-09-01",55.73,9,2011,"244"
"6801608","2011-10-01",55.755,10,2011,"274"
"6801608","2011-11-01",55.735,11,2011,"305"
"6801608","2011-12-01",55.595,12,2011,"335"
"6801608","2012-01-01",55.67,1,2012,"1"
"6801608","2012-02-01",55.7,2,2012,"32"
"6801608","2012-03-01",55.455,3,2012,"61"
"6801608","2012-04-01",55.49,4,2012,"92"
"6801608","2012-05-01",55.39,5,2012,"122"
"6801608","2012-06-01",55.515,6,2012,"153"
"6801608","2012-07-01",55.525,7,2012,"183"
"6801608","2012-08-01",55.6,8,2012,"214"
"6801608","2012-09-01",55.625,9,2012,"245"
"6801608","2012-10-01",55.595,10,2012,"275"
"6801608","2012-11-01",55.63,11,2012,"306"
"6801608","2012-12-01",55.685,12,2012,"336"
"6801608","2013-01-01",55.66,1,2013,"1"
"6801608","2013-02-01",55.62,2,2013,"32"
"6801608","2013-03-01",55.745,3,2013,"60"
"6801608","2013-04-01",55.74,4,2013,"91"
"6801608","2013-05-01",55.675,5,2013,"121"
"6801608","2013-06-01",55.64,6,2013,"152"
"6801608","2013-07-01",55.725,7,2013,"182"
"6801608","2013-08-01",55.76,8,2013,"213"
"6801608","2013-09-01",55.73,9,2013,"244"
"6801608","2013-10-01",55.61,10,2013,"274"
"6801608","2013-11-01",55.58,11,2013,"305"
"6801608","2013-12-01",55.62,12,2013,"335"
"6801608","2014-01-01",55.69,1,2014,"1"
"6801608","2014-02-01",55.715,2,2014,"32"
"6801608","2014-03-01",55.785,3,2014,"60"
"6801608","2014-04-01",55.8,4,2014,"91"
"6801608","2014-05-01",55.515,5,2014,"121"
"6801608","2014-06-01",55.195,6,2014,"152"
"6801608","2014-07-01",55.5,7,2014,"182"
"6801608","2014-08-01",55.805,8,2014,"213"
"6801608","2014-09-01",55.715,9,2014,"244"
"6801608","2014-10-01",55.77,10,2014,"274"
"6801608","2014-11-01",55.595,11,2014,"305"
"6801608","2014-12-01",55.675,12,2014,"335"
"6801608","2015-01-01",55.535,1,2015,"1"
"6801608","2015-02-01",55.5,2,2015,"32"
"6801608","2015-03-01",55.49,3,2015,"60"
"6801608","2015-04-01",55.405,4,2015,"91"
"6801608","2015-05-01",51.6,5,2015,"121"
"6801608","2015-06-01",48.76,6,2015,"152"
"6801608","2015-07-01",49.53,7,2015,"182"
"6801608","2015-08-01",53.29,8,2015,"213"
"6801608","2015-09-01",54.64,9,2015,"244"
"6801608","2015-10-01",55.055,10,2015,"274"
"6801608","2015-11-01",55.2,11,2015,"305"
"6801608","2015-12-01",54.85,12,2015,"335"
"6801608","2016-01-01",54.99,1,2016,"1"
"6801608","2016-02-01",55.12,2,2016,"32"
"6801608","2016-03-01",54.985,3,2016,"61"
"6801608","2016-04-01",54.11,4,2016,"92"
"6801608","2016-05-01",50.305,5,2016,"122"
"6801608","2016-06-01",48.405,6,2016,"153"
"6801608","2016-07-01",50.58,7,2016,"183"
"6801608","2016-08-01",52.595,8,2016,"214"
"6801608","2016-09-01",54.54,9,2016,"245"
"6801608","2016-10-01",54.41,10,2016,"275"
"6801608","2016-11-01",55.015,11,2016,"306"
"6801608","2016-12-01",54.94,12,2016,"336"
"6801608","2017-01-01",54.43,1,2017,"1"
"6801608","2017-02-01",54.05,2,2017,"32"
"6801608","2017-03-01",54.235,3,2017,"60"
"6801608","2017-04-01",54.625,4,2017,"91"
"6801608","2017-05-01",54.875,5,2017,"121"
"6801608","2017-06-01",55.045,6,2017,"152"
"6801608","2017-07-01",55.67,7,2017,"182"
"6801608","2017-08-01",55.305,8,2017,"213"
"6801608","2017-09-01",55.415,9,2017,"244"
"6801608","2017-10-01",55.465,10,2017,"274"
"6801608","2017-11-01",55.58,11,2017,"305"
"6801608","2017-12-01",55.61,12,2017,"335"
"6801608","2018-01-01",55.655,1,2018,"1"
"6801608","2018-02-01",55.645,2,2018,"32"
"6801608","2018-03-01",55.665,3,2018,"60"
"6801608","2018-04-01",55.82,4,2018,"91"
"6801608","2018-05-01",55.795,5,2018,"121"
"6801608","2018-06-01",55.775,6,2018,"152"
"6801608","2018-07-01",56.755,7,2018,"182"
"6801608","2018-08-01",55.795,8,2018,"213"
"6801608","2018-09-01",55.43,9,2018,"244"
"6801608","2018-10-01",55.04,10,2018,"274"
"6801608","2018-11-01",55.04,11,2018,"305"
"6801608","2018-12-01",54.525,12,2018,"335"
"6801608","2019-01-01",52.39,1,2019,"1"
"6801608","2019-02-01",52.75,2,2019,"32"
"6801608","2019-03-01",53.66,3,2019,"60"
"6801608","2019-04-01",54.315,4,2019,"91"
"6801608","2019-05-01",54.035,5,2019,"121"
"6801608","2019-06-01",53.75,6,2019,"152"
"6801608","2019-07-01",53.89,7,2019,"182"
"6801608","2019-08-01",54.605,8,2019,"213"
"6801608","2019-09-01",55.09,9,2019,"244"
"6801608","2019-10-01",55.17,10,2019,"274"
"6801608","2019-11-01",54.91,11,2019,"305"
"6801608","2019-12-01",55.565,12,2019,"335"
"6801608","2020-01-01",55.57,1,2020,"1"
"6801608","2020-02-01",55.475,2,2020,"32"
"6801608","2020-03-01",55.445,3,2020,"61"
"6801608","2020-04-01",55.47,4,2020,"92"
"6801608","2020-05-01",55.53,5,2020,"122"
"6801608","2020-06-01",55.7,6,2020,"153"
"6801608","2020-07-01",55.65,7,2020,"183"
"6801608","2020-08-01",55.675,8,2020,"214"
"6801608","2020-09-01",55.63,9,2020,"245"
"6801608","2020-10-01",55.675,10,2020,"275"
"6801608","2020-11-01",55.66,11,2020,"306"
"6801608","2020-12-01",55.78,12,2020,"336"
"6801608","2021-01-01",55.765,1,2021,"1"
"6801608","2021-02-01",55.77,2,2021,"32"
"6801608","2021-03-01",55.855,3,2021,"60"
"6801608","2021-04-01",55.85,4,2021,"91"
"6801608","2021-05-01",55.425,5,2021,"121"
"6801608","2021-06-01",55.35,6,2021,"152"
"6801608","2021-07-01",55.345,7,2021,"182"
"6801608","2021-08-01",55.455,8,2021,"213"
"6801608","2021-09-01",55.535,9,2021,"244"
"6801608","2021-10-01",55.425,10,2021,"274"
"6801608","2021-11-01",55.255,11,2021,"305"
"6801608","2021-12-01",55.26,12,2021,"335"
"6801608","2022-01-01",55.465,1,2022,"1"
"6801608","2022-02-01",55.5,2,2022,"32"
"6801608","2022-03-01",55.54,3,2022,"60"
"6801608","2022-04-01",55.61,4,2022,"91"
"6801608","2022-05-01",55.62,5,2022,"121"
"6801608","2022-06-01",55.64,6,2022,"152"
"6801608","2022-07-01",55.695,7,2022,"182"
"6801608","2022-08-01",55.71,8,2022,"213"
"6801608","2022-09-01",55.65,9,2022,"244"
"6801608","2022-10-01",55.965,10,2022,"274"
"6801608","2022-11-01",55.795,11,2022,"305"
"6801608","2022-12-01",55.665,12,2022,"335"
"6801608","2023-01-01",55.625,1,2023,"1"
"6801608","2023-02-01",55.71,2,2023,"32"
"6801608","2023-03-01",55.835,3,2023,"60"
"6801608","2023-04-01",55.79,4,2023,"91"
"6801608","2023-05-01",55.655,5,2023,"121"
"6801608","2023-06-01",55.62,6,2023,"152"
"6802302","2020-01-01",223.555,1,2020,"1"
"6802302","2020-02-01",223.165,2,2020,"32"
"6802302","2020-03-01",221.285,3,2020,"61"
"6802302","2020-04-01",219.665,4,2020,"92"
"6802302","2020-05-01",223.45,5,2020,"122"
"6802302","2020-06-01",222.51,6,2020,"153"
"6802302","2020-07-01",231.625,7,2020,"183"
"6802302","2020-08-01",234.625,8,2020,"214"
"6802302","2020-09-01",233.075,9,2020,"245"
"6802302","2020-10-01",235.11,10,2020,"275"
"6802302","2020-11-01",232.68,11,2020,"306"
"6802302","2020-12-01",230.025,12,2020,"336"
"6802302","2021-01-01",229.275,1,2021,"1"
"6802302","2021-02-01",226.94,2,2021,"32"
"6802302","2021-03-01",226.06,3,2021,"60"
"6802302","2021-04-01",226.24,4,2021,"91"
"6802302","2021-05-01",223.17,5,2021,"121"
"6802302","2021-06-01",225.31,6,2021,"152"
"6802302","2021-07-01",221.48,7,2021,"182"
"6802302","2021-08-01",222.695,8,2021,"213"
"6802302","2021-09-01",224.035,9,2021,"244"
"6802302","2021-10-01",222.105,10,2021,"274"
"6802302","2021-11-01",218.935,11,2021,"305"
"6802302","2021-12-01",219.985,12,2021,"335"
"6802302","2022-01-01",220.265,1,2022,"1"
"6802302","2022-02-01",221.425,2,2022,"32"
"6802302","2022-03-01",223.39,3,2022,"60"
"6802302","2022-04-01",224.48,4,2022,"91"
"6802302","2022-05-01",226.045,5,2022,"121"
"6802302","2022-06-01",231.36,6,2022,"152"
"6802302","2022-07-01",236.47,7,2022,"182"
"6802302","2022-08-01",235.055,8,2022,"213"
"6802302","2022-09-01",233.31,9,2022,"244"
"6802302","2022-10-01",234.675,10,2022,"274"
"6802302","2022-11-01",231.505,11,2022,"305"
"6802302","2022-12-01",230.875,12,2022,"335"
"6802302","2023-01-01",230.45,1,2023,"1"
"6802302","2023-02-01",227.605,2,2023,"32"
"6802302","2023-03-01",227.75,3,2023,"60"
"6802302","2023-04-01",227.86,4,2023,"91"
"6802302","2023-05-01",226.635,5,2023,"121"
"6802302","2023-06-01",229.965,6,2023,"152"
"6802406","2005-01-01",247,1,2005,"1"
"6802406","2006-02-01",265,2,2006,"32"
"6802406","2006-03-01",242.665,3,2006,"60"
"6802406","2006-04-01",243.125,4,2006,"91"
"6802406","2006-05-01",245.5,5,2006,"121"
"6802406","2006-06-01",247,6,2006,"152"
"6802406","2006-07-01",250.04,7,2006,"182"
"6802406","2006-08-01",254.625,8,2006,"213"
"6802406","2006-09-01",256.75,9,2006,"244"
"6802406","2006-10-01",258.86,10,2006,"274"
"6802406","2006-11-01",256.79,11,2006,"305"
"6802406","2006-12-01",255.92,12,2006,"335"
"6802406","2007-01-01",255.21,1,2007,"1"
"6802406","2007-02-01",253.92,2,2007,"32"
"6802406","2007-03-01",252.42,3,2007,"60"
"6802406","2007-04-01",251.375,4,2007,"91"
"6802406","2007-05-01",247.75,5,2007,"121"
"6802406","2007-06-01",244.5,6,2007,"152"
"6802406","2007-07-01",240.415,7,2007,"182"
"6802406","2007-08-01",238.7,8,2007,"213"
"6802406","2007-09-01",235.1,9,2007,"244"
"6802406","2007-10-01",234.05,10,2007,"274"
"6802406","2007-11-01",234.1,11,2007,"305"
"6802406","2007-12-01",233.2,12,2007,"335"
"6802406","2008-01-01",232.95,1,2008,"1"
"6802406","2008-02-01",235.6,2,2008,"32"
"6802406","2008-03-01",234.4,3,2008,"61"
"6802406","2008-04-01",238.9,4,2008,"92"
"6802406","2008-05-01",242.85,5,2008,"122"
"6802406","2008-06-01",247.8,6,2008,"153"
"6802406","2008-07-01",252.5,7,2008,"183"
"6802406","2008-08-01",255.75,8,2008,"214"
"6802406","2008-09-01",262.85,9,2008,"245"
"6802406","2008-10-01",260.6,10,2008,"275"
"6802406","2008-11-01",260.3,11,2008,"306"
"6802406","2008-12-01",259.966666666667,12,2008,"336"
"6802406","2009-01-01",258.3,1,2009,"1"
"6802406","2009-02-01",259.4,2,2009,"32"
"6802406","2009-03-01",260.5,3,2009,"60"
"6802406","2009-04-01",260.9,4,2009,"91"
"6802406","2009-05-01",263.1,5,2009,"121"
"6802406","2009-06-01",268.2,6,2009,"152"
"6802406","2009-07-01",271.9,7,2009,"182"
"6802406","2009-08-01",274.05,8,2009,"213"
"6802406","2009-09-01",273.625,9,2009,"244"
"6802406","2009-10-01",270.3,10,2009,"274"
"6802406","2009-11-01",269.3,11,2009,"305"
"6802406","2009-12-01",268.1,12,2009,"335"
"6802406","2010-01-01",267.05,1,2010,"1"
"6802406","2010-02-01",265.1,2,2010,"32"
"6802406","2010-03-01",262.4,3,2010,"60"
"6802406","2010-04-01",260,4,2010,"91"
"6802406","2010-05-01",259.025,5,2010,"121"
"6802406","2010-06-01",258.65,6,2010,"152"
"6802406","2010-07-01",258.155,7,2010,"182"
"6802406","2010-08-01",262.35,8,2010,"213"
"6802406","2010-09-01",261.9,9,2010,"244"
"6802406","2010-10-01",261.565,10,2010,"274"
"6802406","2010-11-01",262.02,11,2010,"305"
"6802406","2010-12-01",262.245,12,2010,"335"
"6802406","2011-01-01",260.78,1,2011,"1"
"6802406","2011-02-01",260.765,2,2011,"32"
"6802406","2011-03-01",263.7,3,2011,"60"
"6802406","2011-04-01",267.245,4,2011,"91"
"6802406","2011-05-01",269.135,5,2011,"121"
"6802406","2011-06-01",273.16,6,2011,"152"
"6802406","2011-07-01",275.845,7,2011,"182"
"6802406","2011-08-01",278.79,8,2011,"213"
"6802406","2011-09-01",280.01,9,2011,"244"
"6802406","2011-10-01",279.23,10,2011,"274"
"6802406","2011-11-01",278.695,11,2011,"305"
"6802406","2011-12-01",276.505,12,2011,"335"
"6802406","2012-01-01",275.38,1,2012,"1"
"6802406","2012-02-01",273.56,2,2012,"32"
"6802406","2012-03-01",272.065,3,2012,"61"
"6802406","2012-04-01",272.43,4,2012,"92"
"6802406","2012-05-01",271.515,5,2012,"122"
"6802406","2012-06-01",272.385,6,2012,"153"
"6802406","2012-07-01",272.635,7,2012,"183"
"6802406","2012-08-01",275.3,8,2012,"214"
"6802406","2012-09-01",276.41,9,2012,"245"
"6802406","2012-10-01",274.81,10,2012,"275"
"6802406","2012-11-01",274.43,11,2012,"306"
"6802406","2012-12-01",273.275,12,2012,"336"
"6802406","2013-01-01",271.82,1,2013,"1"
"6802406","2013-02-01",271.65,2,2013,"32"
"6802406","2013-03-01",272.66,3,2013,"60"
"6802406","2013-04-01",274.55,4,2013,"91"
"6802406","2013-05-01",273.59,5,2013,"121"
"6802406","2013-06-01",274.275,6,2013,"152"
"6802406","2013-07-01",277.76,7,2013,"182"
"6802406","2013-08-01",279.935,8,2013,"213"
"6802406","2013-09-01",279.755,9,2013,"244"
"6802406","2013-10-01",279.15,10,2013,"274"
"6802406","2013-11-01",277.575,11,2013,"305"
"6802406","2013-12-01",276.075,12,2013,"335"
"6802406","2014-01-01",275.7,1,2014,"1"
"6802406","2014-02-01",275.29,2,2014,"32"
"6802406","2014-03-01",274.2,3,2014,"60"
"6802406","2014-04-01",277.58,4,2014,"91"
"6802406","2014-05-01",274.98,5,2014,"121"
"6802406","2014-06-01",275.205,6,2014,"152"
"6802406","2014-07-01",277.125,7,2014,"182"
"6802406","2014-08-01",278.9,8,2014,"213"
"6802406","2014-09-01",278.2,9,2014,"244"
"6802406","2014-10-01",278.645,10,2014,"274"
"6802406","2014-11-01",280.2,11,2014,"305"
"6802406","2014-12-01",276.765,12,2014,"335"
"6802406","2015-01-01",275.285,1,2015,"1"
"6802406","2015-02-01",273.49,2,2015,"32"
"6802406","2015-03-01",272.05,3,2015,"60"
"6802406","2015-04-01",271.06,4,2015,"91"
"6802406","2015-05-01",269.15,5,2015,"121"
"6802406","2015-06-01",267.865,6,2015,"152"
"6802406","2015-07-01",268.005,7,2015,"182"
"6802406","2015-08-01",266.035,8,2015,"213"
"6802406","2015-09-01",268.74,9,2015,"244"
"6802406","2015-10-01",268.26,10,2015,"274"
"6802406","2015-11-01",265.865,11,2015,"305"
"6802406","2015-12-01",263.755,12,2015,"335"
"6802406","2016-01-01",263.455,1,2016,"1"
"6802406","2016-02-01",262.065,2,2016,"32"
"6802406","2016-03-01",261.375,3,2016,"61"
"6802406","2016-04-01",261.625,4,2016,"92"
"6802406","2016-05-01",260.595,5,2016,"122"
"6802406","2016-06-01",259.82,6,2016,"153"
"6802406","2016-07-01",261.855,7,2016,"183"
"6802406","2016-08-01",263.215,8,2016,"214"
"6802406","2016-09-01",262.865,9,2016,"245"
"6802406","2016-10-01",262.26,10,2016,"275"
"6802406","2016-11-01",260.775,11,2016,"306"
"6802406","2016-12-01",259.125,12,2016,"336"
"6802406","2017-01-01",258.9,1,2017,"1"
"6802406","2017-02-01",256.91,2,2017,"32"
"6802406","2017-03-01",256.715,3,2017,"60"
"6802406","2017-04-01",256.26,4,2017,"91"
"6802406","2017-05-01",258.21,5,2017,"121"
"6802406","2017-06-01",258.675,6,2017,"152"
"6802406","2017-07-01",261.3,7,2017,"182"
"6802406","2017-08-01",265.485,8,2017,"213"
"6802406","2017-09-01",263.375,9,2017,"244"
"6802406","2017-10-01",266.05,10,2017,"274"
"6802406","2017-11-01",267.935,11,2017,"305"
"6802406","2017-12-01",263.74,12,2017,"335"
"6802406","2018-01-01",263.975,1,2018,"1"
"6802406","2018-02-01",263.23,2,2018,"32"
"6802406","2018-03-01",263.6,3,2018,"60"
"6802406","2018-04-01",266.165,4,2018,"91"
"6802406","2018-05-01",270.72,5,2018,"121"
"6802406","2018-06-01",273.685,6,2018,"152"
"6802406","2018-07-01",275.295,7,2018,"182"
"6802406","2018-08-01",277.165,8,2018,"213"
"6802406","2018-09-01",276.955,9,2018,"244"
"6802406","2018-10-01",272.64,10,2018,"274"
"6802406","2018-11-01",270.155,11,2018,"305"
"6802406","2018-12-01",267.3,12,2018,"335"
"6802406","2019-01-01",265.225,1,2019,"1"
"6802406","2019-02-01",263.005,2,2019,"32"
"6802406","2019-03-01",263.4,3,2019,"60"
"6802406","2019-04-01",262.49,4,2019,"91"
"6802406","2019-05-01",261.82,5,2019,"121"
"6802406","2019-06-01",263.35,6,2019,"152"
"6802406","2019-07-01",267.725,7,2019,"182"
"6802406","2019-08-01",266.57,8,2019,"213"
"6802406","2019-09-01",270.545,9,2019,"244"
"6802406","2019-10-01",269.1,10,2019,"274"
"6802406","2019-11-01",268.94,11,2019,"305"
"6802406","2019-12-01",268.48,12,2019,"335"
"6802406","2020-01-01",268.105,1,2020,"1"
"6802406","2020-02-01",266.58,2,2020,"32"
"6802406","2020-03-01",267.115,3,2020,"61"
"6802406","2020-04-01",266.885,4,2020,"92"
"6802406","2020-05-01",269.98,5,2020,"122"
"6802406","2020-06-01",275.365,6,2020,"153"
"6802406","2020-07-01",281.105,7,2020,"183"
"6802406","2020-08-01",283.81,8,2020,"214"
"6802406","2020-09-01",281.645,9,2020,"245"
"6802406","2020-10-01",284.435,10,2020,"275"
"6802406","2020-11-01",284.2,11,2020,"306"
"6802406","2020-12-01",282.52,12,2020,"336"
"6802406","2021-01-01",278.5,1,2021,"1"
"6802406","2021-02-01",279.8,2,2021,"32"
"6802406","2021-03-01",280.875,3,2021,"60"
"6802406","2021-04-01",281.195,4,2021,"91"
"6802406","2021-05-01",286.075,5,2021,"121"
"6802406","2021-06-01",283.205,6,2021,"152"
"6802406","2021-07-01",279.805,7,2021,"182"
"6802406","2021-08-01",279.105,8,2021,"213"
"6802406","2021-09-01",281.34,9,2021,"244"
"6802406","2021-10-01",279.84,10,2021,"274"
"6802406","2021-11-01",278,11,2021,"305"
"6802406","2021-12-01",277.2,12,2021,"335"
"6802406","2022-01-01",277.63,1,2022,"1"
"6802406","2022-02-01",278.31,2,2022,"32"
"6802406","2022-03-01",280.73,3,2022,"60"
"6802406","2022-04-01",282.78,4,2022,"91"
"6802406","2022-05-01",284.41,5,2022,"121"
"6802406","2022-06-01",287.675,6,2022,"152"
"6802406","2022-07-01",289.875,7,2022,"182"
"6802406","2022-08-01",290.53,8,2022,"213"
"6802406","2022-09-01",288.445,9,2022,"244"
"6802406","2022-10-01",288.77,10,2022,"274"
"6802406","2022-11-01",295.065,11,2022,"305"
"6802406","2022-12-01",288.98,12,2022,"335"
"6802406","2023-01-01",287.38,1,2023,"1"
"6802406","2023-02-01",286.885,2,2023,"32"
"6802406","2023-03-01",286.885,3,2023,"60"
"6802406","2023-04-01",289.575,4,2023,"91"
"6802406","2023-05-01",289.31,5,2023,"121"
"6802406","2023-06-01",292.755,6,2023,"152"
"6802407","2007-09-01",312.25,9,2007,"244"
"6802407","2007-10-01",314.65,10,2007,"274"
"6802407","2007-11-01",314.55,11,2007,"305"
"6802407","2007-12-01",313.55,12,2007,"335"
"6802407","2008-01-01",313.1,1,2008,"1"
"6802407","2008-02-01",318.25,2,2008,"32"
"6802407","2008-03-01",324,3,2008,"61"
"6802407","2008-04-01",327.25,4,2008,"92"
"6802407","2008-05-01",336.1,5,2008,"122"
"6802407","2008-06-01",349.3,6,2008,"153"
"6802407","2008-07-01",349.9,7,2008,"183"
"6802407","2008-08-01",348.4,8,2008,"214"
"6802407","2008-09-01",350.25,9,2008,"245"
"6802407","2008-10-01",349.85,10,2008,"275"
"6802407","2008-11-01",349.6,11,2008,"306"
"6802407","2008-12-01",350.066666666667,12,2008,"336"
"6802407","2009-01-01",345.85,1,2009,"1"
"6802407","2009-02-01",346.1,2,2009,"32"
"6802407","2009-03-01",346.65,3,2009,"60"
"6802407","2009-04-01",347.8,4,2009,"91"
"6802407","2009-05-01",349.85,5,2009,"121"
"6802407","2009-06-01",357.05,6,2009,"152"
"6802407","2009-07-01",362.9,7,2009,"182"
"6802407","2009-08-01",365.85,8,2009,"213"
"6802407","2009-09-01",362.21,9,2009,"244"
"6802407","2009-10-01",359,10,2009,"274"
"6802407","2009-11-01",357.1,11,2009,"305"
"6802407","2009-12-01",355.8,12,2009,"335"
"6802407","2010-01-01",357.45,1,2010,"1"
"6802407","2010-02-01",353.7,2,2010,"32"
"6802407","2010-03-01",349.7,3,2010,"60"
"6802407","2010-04-01",341.625,4,2010,"91"
"6802407","2010-05-01",341.315,5,2010,"121"
"6802407","2010-06-01",339.14,6,2010,"152"
"6802407","2010-07-01",338.23,7,2010,"182"
"6802407","2010-08-01",345.275,8,2010,"213"
"6802407","2010-09-01",343.7,9,2010,"244"
"6802407","2010-10-01",344.98,10,2010,"274"
"6802407","2010-11-01",344.97,11,2010,"305"
"6802407","2010-12-01",343.775,12,2010,"335"
"6802407","2011-01-01",342.66,1,2011,"1"
"6802407","2011-02-01",348.81,2,2011,"32"
"6802407","2011-03-01",348.4,3,2011,"60"
"6802407","2011-04-01",352.47,4,2011,"91"
"6802407","2011-05-01",355.345,5,2011,"121"
"6802407","2011-06-01",361.455,6,2011,"152"
"6802407","2011-07-01",366.555,7,2011,"182"
"6802407","2011-08-01",370.43,8,2011,"213"
"6802407","2011-09-01",372.57,9,2011,"244"
"6802407","2011-10-01",369.055,10,2011,"274"
"6802407","2011-11-01",366.91,11,2011,"305"
"6802407","2011-12-01",364.445,12,2011,"335"
"6802407","2012-01-01",362.425,1,2012,"1"
