"date","elevation_at_waterlevel","site","year","julian"
2006-01-15,1290.8,6801314,2006,15
2006-01-31,1292.08,6801314,2006,31
2006-02-15,1291.08,6801314,2006,46
2006-02-28,1291.17,6801314,2006,59
2006-03-14,1288.75,6801314,2006,73
2006-03-31,1288.75,6801314,2006,90
2006-04-15,1285.9,6801314,2006,105
2006-04-30,1283.6,6801314,2006,120
2006-05-15,1283.58,6801314,2006,135
2006-05-31,1280.6,6801314,2006,151
2006-06-15,1276.8,6801314,2006,166
2006-06-30,1275.75,6801314,2006,181
2006-07-15,1272.58,6801314,2006,196
2006-07-31,1269.17,6801314,2006,212
2006-08-15,1267.33,6801314,2006,227
2006-08-30,1266.54,6801314,2006,242
2006-09-15,1267.92,6801314,2006,258
2006-09-30,1267.94,6801314,2006,273
2006-10-15,1269.75,6801314,2006,288
2006-10-30,1271.7,6801314,2006,303
2006-11-15,1271.58,6801314,2006,319
2006-11-30,1270.86,6801314,2006,334
2006-12-15,1271.53,6801314,2006,349
2006-12-31,1271.64,6801314,2006,365
2007-01-19,1272.72,6801314,2007,19
2007-01-31,1273.03,6801314,2007,31
2007-02-15,1274.12,6801314,2007,46
2007-02-28,1275.25,6801314,2007,59
2007-03-15,1275.88,6801314,2007,74
2007-03-30,1278.87,6801314,2007,89
2007-04-15,1289.16,6801314,2007,105
2007-04-30,1289.41,6801314,2007,120
2007-05-15,1293.89,6801314,2007,135
2007-05-31,1296.74,6801314,2007,151
2007-06-15,1302.79,6801314,2007,166
2007-06-30,1303.4,6801314,2007,181
2007-07-15,1306.21,6801314,2007,196
2007-07-31,1313.05,6801314,2007,212
2007-08-15,1316.78,6801314,2007,227
2007-08-31,1320.15,6801314,2007,243
2007-09-15,1324.7,6801314,2007,258
2007-09-30,1324.87,6801314,2007,273
2007-10-15,1323.18,6801314,2007,288
2007-10-31,1315,6801314,2007,304
2007-11-15,1313.08,6801314,2007,319
2007-11-30,1312.94,6801314,2007,334
2007-12-14,1311.73,6801314,2007,348
2007-12-31,1309.82,6801314,2007,365
2008-01-15,1309.38,6801314,2008,15
2008-01-31,1308.07,6801314,2008,31
2008-02-15,1308.02,6801314,2008,46
2008-02-29,1306.89,6801314,2008,60
2008-03-14,1306.1,6801314,2008,74
2008-03-31,1305.65,6801314,2008,91
2008-04-15,1299.58,6801314,2008,106
2008-04-30,1297.4,6801314,2008,121
2008-05-15,1296.15,6801314,2008,136
2008-05-30,1293.05,6801314,2008,151
2008-06-15,1286.09,6801314,2008,167
2008-06-30,1283.87,6801314,2008,182
2008-07-15,1283.3,6801314,2008,197
2008-07-31,1281.37,6801314,2008,213
2008-08-15,1277.27,6801314,2008,228
2008-08-29,1277.67,6801314,2008,242
2008-09-15,1276.14,6801314,2008,259
2008-09-30,1274.3,6801314,2008,274
2008-10-15,1273.22,6801314,2008,289
2008-10-31,1274.04,6801314,2008,305
2008-11-13,1273.71,6801314,2008,318
2008-12-01,1275.04,6801314,2008,336
2008-12-15,1273.87,6801314,2008,350
2008-12-29,1275.82,6801314,2008,364
2009-01-15,1275.68,6801314,2009,15
2009-01-30,1275.57,6801314,2009,30
2009-02-13,1276.09,6801314,2009,44
2009-02-27,1275.14,6801314,2009,58
2009-03-17,1274.35,6801314,2009,76
2009-03-31,1273.03,6801314,2009,90
2009-04-15,1271.44,6801314,2009,105
2009-04-29,1270.86,6801314,2009,119
2009-05-15,1268.58,6801314,2009,135
2009-05-29,1268.53,6801314,2009,149
2009-06-15,1267.7,6801314,2009,166
2009-06-30,1262.95,6801314,2009,181
2009-07-15,1260.79,6801314,2009,196
2009-07-31,1260.24,6801314,2009,212
2009-08-14,1261.16,6801314,2009,226
2009-08-28,1261.52,6801314,2009,240
2009-09-15,1263.9,6801314,2009,258
2009-09-30,1266.03,6801314,2009,273
2009-10-15,1264.7,6801314,2009,288
2009-10-30,1263.49,6801314,2009,303
2009-11-13,1264.08,6801314,2009,317
2009-11-30,1265.59,6801314,2009,334
2009-12-15,1265.2,6801314,2009,349
2010-01-12,1265.3,6801314,2010,12
2010-01-28,1267.05,6801314,2010,28
2010-02-12,1272.82,6801314,2010,43
2010-02-26,1274.91,6801314,2010,57
2010-03-15,1279.87,6801314,2010,74
2010-03-31,1280.48,6801314,2010,90
2010-04-16,1281.39,6801314,2010,106
2010-04-30,1284.4,6801314,2010,120
2010-05-14,1284.68,6801314,2010,134
2010-05-28,1285.4,6801314,2010,148
2010-06-16,1280.75,6801314,2010,167
2010-06-30,1276.91,6801314,2010,181
2010-07-16,1279.87,6801314,2010,197
2010-07-30,1277.74,6801314,2010,211
2010-08-16,1270.77,6801314,2010,228
2010-08-31,1269.06,6801314,2010,243
2010-09-16,1273.31,6801314,2010,259
2010-09-30,1275.86,6801314,2010,273
2010-10-15,1275.57,6801314,2010,288
2010-10-29,1274.98,6801314,2010,302
2010-11-16,1274.98,6801314,2010,320
2010-11-30,1274.83,6801314,2010,334
2010-12-16,1274.38,6801314,2010,350
2010-12-30,1274.76,6801314,2010,364
2011-01-14,1275.86,6801314,2011,14
2011-01-28,1281.33,6801314,2011,28
2011-02-11,1278.24,6801314,2011,42
2011-02-25,1278.43,6801314,2011,56
2011-03-15,1278.79,6801314,2011,74
2011-03-31,1277.06,6801314,2011,90
2011-04-15,1275.55,6801314,2011,105
2011-04-29,1269.34,6801314,2011,119
2011-05-13,1267.44,6801314,2011,133
2011-05-27,1265.75,6801314,2011,147
2011-06-16,1261.33,6801314,2011,167
2011-06-30,1258.18,6801314,2011,181
2011-07-15,1256.43,6801314,2011,196
2011-07-29,1256.53,6801314,2011,210
2011-08-16,1255.24,6801314,2011,228
2011-08-31,1254.96,6801314,2011,243
2011-09-16,1253.77,6801314,2011,259
2011-09-30,1255.03,6801314,2011,273
2011-10-13,1256.66,6801314,2011,286
2011-10-28,1256.01,6801314,2011,301
2011-11-15,1257.16,6801314,2011,319
2011-11-30,1258.74,6801314,2011,334
2011-12-16,1260.1,6801314,2011,350
2011-12-29,1258.13,6801314,2011,363
2012-01-19,1261.19,6801314,2012,19
2012-01-31,1261.61,6801314,2012,31
2012-02-16,1263.12,6801314,2012,47
2012-02-29,1263.8,6801314,2012,60
2012-03-15,1261.7,6801314,2012,75
2012-03-30,1264.13,6801314,2012,90
2012-04-13,1262.8,6801314,2012,104
2012-04-27,1261.8,6801314,2012,118
2012-05-15,1261.26,6801314,2012,136
2012-05-31,1248.73,6801314,2012,152
2012-06-15,1236.47,6801314,2012,167
2012-06-29,1244.13,6801314,2012,181
2012-07-17,1243.41,6801314,2012,199
2012-07-31,1245.2,6801314,2012,213
2012-08-16,1239.21,6801314,2012,229
2012-08-31,1236.99,6801314,2012,244
2012-09-14,1237.02,6801314,2012,258
2012-09-27,1237.76,6801314,2012,271
2012-10-16,1238.24,6801314,2012,290
2012-10-31,1243.93,6801314,2012,305
2012-11-16,1248.2,6801314,2012,321
2012-11-30,1247.22,6801314,2012,335
2012-12-14,1249.96,6801314,2012,349
2012-12-28,1239.63,6801314,2012,363
2013-01-16,1244.78,6801314,2013,16
2013-01-31,1249.99,6801314,2013,31
2013-02-15,1249.81,6801314,2013,46
2013-02-28,1249.35,6801314,2013,59
2013-03-15,1248.41,6801314,2013,74
2013-03-28,1246.2,6801314,2013,87
2013-04-16,1247.96,6801314,2013,106
2013-04-30,1249.04,6801314,2013,120
2013-05-15,1249.92,6801314,2013,135
2013-05-31,1249.73,6801314,2013,151
2013-06-14,1238.05,6801314,2013,165
2013-06-28,1233.27,6801314,2013,179
2013-07-16,1229.84,6801314,2013,197
2013-07-31,1231.21,6801314,2013,212
2013-08-16,1227.88,6801314,2013,228
2013-08-30,1227.44,6801314,2013,242
2013-09-13,1237.3,6801314,2013,256
2013-09-27,1235.62,6801314,2013,270
2013-10-16,1244.7,6801314,2013,289
2013-10-31,1242.8,6801314,2013,304
2013-11-15,1243.09,6801314,2013,319
2013-11-26,1238.84,6801314,2013,330
2013-12-17,1243.84,6801314,2013,351
2013-12-30,1244.11,6801314,2013,364
2014-01-16,1244.49,6801314,2014,16
2014-01-31,1239.64,6801314,2014,31
2014-02-14,1241.08,6801314,2014,45
2014-02-28,1240.95,6801314,2014,59
2014-03-14,1240.51,6801314,2014,73
2014-03-28,1245.36,6801314,2014,87
2014-04-15,1245.24,6801314,2014,105
2014-04-30,1239.88,6801314,2014,120
2014-05-15,1243.43,6801314,2014,135
2014-05-30,1245.46,6801314,2014,150
2014-06-13,1240.82,6801314,2014,164
2014-06-27,1242.06,6801314,2014,178
2014-07-16,1237.59,6801314,2014,197
2014-07-31,1233.79,6801314,2014,212
2014-08-15,1232.15,6801314,2014,227
2014-08-29,1234.6,6801314,2014,241
2014-09-15,1241.63,6801314,2014,258
2014-09-30,1244.26,6801314,2014,273
2014-10-15,1244.63,6801314,2014,288
2014-10-31,1244.71,6801314,2014,304
2014-11-14,1245.19,6801314,2014,318
2014-11-25,1245.31,6801314,2014,329
2014-12-10,1242.72,6801314,2014,344
2014-12-22,1246.21,6801314,2014,356
2015-01-15,1240.03,6801314,2015,15
2015-01-29,1235.75,6801314,2015,29
2015-02-12,1232.25,6801314,2015,43
2015-02-26,1228.97,6801314,2015,57
2015-03-16,1242.29,6801314,2015,75
2015-03-30,1242.29,6801314,2015,89
2015-04-15,1244.89,6801314,2015,105
2015-04-29,1244.9,6801314,2015,119
2015-05-14,1247.23,6801314,2015,134
2015-05-29,1253.63,6801314,2015,149
2015-06-15,1257.61,6801314,2015,166
2015-06-29,1259.88,6801314,2015,180
2015-07-16,1255.02,6801314,2015,197
2015-07-30,1247.52,6801314,2015,211
2015-08-13,1244.94,6801314,2015,225
2015-08-27,1246.78,6801314,2015,239
2015-09-15,1242.99,6801314,2015,258
2015-09-29,1244.94,6801314,2015,272
2015-10-15,1244.56,6801314,2015,288
2015-10-29,1248.35,6801314,2015,302
2015-11-13,1244.52,6801314,2015,317
2015-11-23,1248.73,6801314,2015,327
2015-12-15,1245.24,6801314,2015,349
2015-12-29,1248.32,6801314,2015,363
2016-01-14,1249.2,6801314,2016,14
2016-01-28,1247.43,6801314,2016,28
2016-02-11,1235.57,6801314,2016,42
2016-02-24,1236.06,6801314,2016,55
2016-03-15,1234.71,6801314,2016,75
2016-03-30,1233.83,6801314,2016,90
2016-04-14,1236.29,6801314,2016,105
2016-04-28,1238.42,6801314,2016,119
2016-05-16,1238.7,6801314,2016,137
2016-05-31,1249.75,6801314,2016,152
2016-06-15,1254.58,6801314,2016,167
2016-06-30,1251.71,6801314,2016,182
2016-07-13,1251.7,6801314,2016,195
2016-07-28,1248.95,6801314,2016,210
2016-08-16,1247.78,6801314,2016,229
2016-08-30,1250.9,6801314,2016,243
2016-09-15,1250.11,6801314,2016,259
2016-09-29,1249.94,6801314,2016,273
2016-10-13,1257.79,6801314,2016,287
2016-10-27,1256.28,6801314,2016,301
2016-11-16,1253.31,6801314,2016,321
2016-11-29,1256.18,6801314,2016,334
2016-12-15,1254.29,6801314,2016,350
2016-12-28,1256.33,6801314,2016,363
2017-01-17,1256.43,6801314,2017,17
2017-01-30,1257.19,6801314,2017,30
2017-02-15,1257.77,6801314,2017,46
2017-02-28,1255.7,6801314,2017,59
2017-03-15,1255.29,6801314,2017,74
2017-03-29,1257.63,6801314,2017,88
2017-04-12,1256.93,6801314,2017,102
2017-04-28,1255.48,6801314,2017,118
2017-05-15,1254.83,6801314,2017,135
2017-05-30,1253.8,6801314,2017,150
2017-06-15,1253.41,6801314,2017,166
2017-06-29,1251.73,6801314,2017,180
2017-07-27,1248.65,6801314,2017,208
2017-08-16,1247.95,6801314,2017,228
2017-08-30,1248.98,6801314,2017,242
2017-09-14,1247.58,6801314,2017,257
2017-09-28,1247.27,6801314,2017,271
2017-10-16,1252.09,6801314,2017,289
2017-10-30,1252.68,6801314,2017,303
2017-11-15,1252.93,6801314,2017,319
2017-11-29,1251.56,6801314,2017,333
2017-12-13,1252.53,6801314,2017,347
2017-12-27,1255.4,6801314,2017,361
2018-01-18,1234.42,6801314,2018,18
2018-01-31,1242.44,6801314,2018,31
2018-02-14,1252.7,6801314,2018,45
2018-02-28,1256.54,6801314,2018,59
2018-03-14,1246.44,6801314,2018,73
2018-03-28,1250.88,6801314,2018,87
2018-04-10,1249.8,6801314,2018,100
2018-04-25,1249.07,6801314,2018,115
2018-05-16,1250.25,6801314,2018,136
2018-05-30,1249.4,6801314,2018,150
2018-06-13,1245.59,6801314,2018,164
2018-06-27,1234.38,6801314,2018,178
2018-07-18,1234.01,6801314,2018,199
2018-07-31,1226.48,6801314,2018,212
2018-08-15,1225.29,6801314,2018,227
2018-08-29,1228.96,6801314,2018,241
2018-09-12,1233.68,6801314,2018,255
2018-09-26,1235.22,6801314,2018,269
2018-10-16,1243.25,6801314,2018,289
2018-10-30,1247.73,6801314,2018,303
2018-11-15,1246.99,6801314,2018,319
2018-11-29,1250.25,6801314,2018,333
2018-12-12,1253.25,6801314,2018,346
2018-12-27,1256.9,6801314,2018,361
2019-01-16,1261.25,6801314,2019,16
2019-01-30,1261.3,6801314,2019,30
2019-02-13,1253.71,6801314,2019,44
2019-02-27,1253.41,6801314,2019,58
2019-03-12,1253.77,6801314,2019,71
2019-03-28,1252.53,6801314,2019,87
2019-04-11,1254.11,6801314,2019,101
2019-04-30,1254.52,6801314,2019,120
2019-05-15,1255.15,6801314,2019,135
2019-05-29,1254.05,6801314,2019,149
2019-06-13,1254.6,6801314,2019,164
2019-06-27,1253.53,6801314,2019,178
2019-07-17,1249.08,6801314,2019,198
2019-07-31,1246.85,6801314,2019,212
2019-08-15,1242.23,6801314,2019,227
2019-08-29,1240.8,6801314,2019,241
2019-09-12,1240.74,6801314,2019,255
2019-09-25,1240.43,6801314,2019,268
2019-10-16,1238.76,6801314,2019,289
2019-10-31,1237.87,6801314,2019,304
2019-11-14,1235.27,6801314,2019,318
2019-11-27,1239.72,6801314,2019,331
2019-12-12,1239.72,6801314,2019,346
2019-12-30,1250.11,6801314,2019,364
2020-01-14,1252.6,6801314,2020,14
2020-01-30,1255.03,6801314,2020,30
2020-02-13,1244.88,6801314,2020,44
2020-02-27,1245.43,6801314,2020,58
2020-03-16,1247.86,6801314,2020,76
2020-03-30,1245.57,6801314,2020,90
2020-04-16,1246.54,6801314,2020,107
2020-04-30,1243.22,6801314,2020,121
2020-05-14,1241.09,6801314,2020,135
2020-05-28,1243.07,6801314,2020,149
2020-06-15,1239.38,6801314,2020,167
2020-06-29,1243.43,6801314,2020,181
2020-07-16,1233.99,6801314,2020,198
2020-07-30,1234.04,6801314,2020,212
2020-08-13,1232.71,6801314,2020,226
2020-08-27,1232.74,6801314,2020,240
2020-09-15,1237.69,6801314,2020,259
2020-09-30,1239.55,6801314,2020,274
2020-10-15,1239.7,6801314,2020,289
2020-10-29,1238.92,6801314,2020,303
2020-11-16,1237.87,6801314,2020,321
2020-11-30,1238.19,6801314,2020,335
2020-12-15,1239.36,6801314,2020,350
2020-12-28,1239.22,6801314,2020,363
2021-01-14,1237.72,6801314,2021,14
2021-01-28,1236.05,6801314,2021,28
2021-02-11,1237.59,6801314,2021,42
2021-02-25,1233.85,6801314,2021,56
2021-03-16,1233.84,6801314,2021,75
2021-03-30,1232.63,6801314,2021,89
2021-04-15,1231.77,6801314,2021,105
2021-04-29,1230.55,6801314,2021,119
2021-05-13,1229.16,6801314,2021,133
2021-05-26,1228.47,6801314,2021,146
2021-06-17,1227.6,6801314,2021,168
2021-06-29,1228.15,6801314,2021,180
2021-07-15,1227.85,6801314,2021,196
2021-07-29,1228.92,6801314,2021,210
2021-08-16,1229.2,6801314,2021,228
2021-08-30,1229.91,6801314,2021,242
2021-09-15,1230.36,6801314,2021,258
2021-09-30,1230.66,6801314,2021,273
2021-10-15,1229.82,6801314,2021,288
2021-10-28,1229.56,6801314,2021,301
2021-11-15,1229.06,6801314,2021,319
2021-11-30,1228.76,6801314,2021,334
2021-12-14,1228.4,6801314,2021,348
2021-12-28,1227.03,6801314,2021,362
2022-01-13,1227.6,6801314,2022,13
2022-01-27,1227.89,6801314,2022,27
2022-02-11,1229.48,6801314,2022,42
2022-02-28,1229.03,6801314,2022,59
2022-03-16,1228.88,6801314,2022,75
2022-03-30,1228.71,6801314,2022,89
2009-08-10,1412.28,6801608,2009,222
2009-08-14,1412.3,6801608,2009,226
2009-08-28,1412.25,6801608,2009,240
2009-09-15,1412.25,6801608,2009,258
2009-09-30,1412.3,6801608,2009,273
2009-10-15,1412.4,6801608,2009,288
2009-10-30,1412.59,6801608,2009,303
2009-11-13,1412.34,6801608,2009,317
2009-11-30,1412.44,6801608,2009,334
2009-12-15,1412.4,6801608,2009,349
2010-01-12,1412.36,6801608,2010,12
2010-01-28,1412.54,6801608,2010,28
2010-02-12,1413.56,6801608,2010,43
2010-02-26,1413.53,6801608,2010,57
2010-03-15,1413.74,6801608,2010,74
2010-03-31,1414.17,6801608,2010,90
2010-04-16,1414.17,6801608,2010,106
2010-04-30,1415.44,6801608,2010,120
2010-05-14,1415.02,6801608,2010,134
2010-05-28,1415.28,6801608,2010,148
2010-06-16,1414.7,6801608,2010,167
2010-06-30,1414.28,6801608,2010,181
2010-07-16,1413.93,6801608,2010,197
2010-07-30,1412.94,6801608,2010,211
2010-08-16,1413.3,6801608,2010,228
2010-08-31,1413.08,6801608,2010,243
2010-09-16,1413.28,6801608,2010,259
2010-09-30,1413.86,6801608,2010,273
2010-10-15,1413.03,6801608,2010,288
2010-10-29,1412.96,6801608,2010,302
2010-11-16,1412.87,6801608,2010,320
2010-11-30,1412.77,6801608,2010,334
2010-12-16,1412.72,6801608,2010,350
2010-12-30,1412.68,6801608,2010,364
2011-01-14,1412.63,6801608,2011,14
2011-01-28,1412.59,6801608,2011,28
2011-02-11,1412.57,6801608,2011,42
2011-02-25,1412.56,6801608,2011,56
2011-03-15,1412.53,6801608,2011,74
2011-03-31,1412.5,6801608,2011,90
2011-04-15,1412.46,6801608,2011,105
2011-04-29,1412.6,6801608,2011,119
2011-05-13,1412.44,6801608,2011,133
2011-05-27,1412.41,6801608,2011,147
2011-06-16,1412.4,6801608,2011,167
2011-06-30,1412.36,6801608,2011,181
2011-07-15,1412.35,6801608,2011,196
2011-07-29,1412.33,6801608,2011,210
2011-08-16,1412.3,6801608,2011,228
2011-08-31,1412.27,6801608,2011,243
2011-09-16,1412.27,6801608,2011,259
2011-10-13,1412.27,6801608,2011,286
2011-10-28,1412.22,6801608,2011,301
2011-11-15,1412.22,6801608,2011,319
2011-11-30,1412.31,6801608,2011,334
2011-12-16,1412.4,6801608,2011,350
2011-12-29,1412.41,6801608,2011,363
2012-01-19,1412.3,6801608,2012,19
2012-01-31,1412.36,6801608,2012,31
2012-02-16,1412.3,6801608,2012,47
2012-02-29,1412.3,6801608,2012,60
2012-03-15,1412.45,6801608,2012,75
2012-03-30,1412.64,6801608,2012,90
2012-04-13,1412.55,6801608,2012,104
2012-04-27,1412.47,6801608,2012,118
2012-05-15,1412.68,6801608,2012,136
2012-05-31,1412.54,6801608,2012,152
2012-06-15,1412.47,6801608,2012,167
2012-06-29,1412.5,6801608,2012,181
2012-07-17,1412.49,6801608,2012,199
2012-07-31,1412.46,6801608,2012,213
2012-08-16,1412.4,6801608,2012,229
2012-09-14,1412.35,6801608,2012,258
2012-09-27,1412.4,6801608,2012,271
2012-10-16,1412.4,6801608,2012,290
2012-10-31,1412.41,6801608,2012,305
2012-11-16,1412.36,6801608,2012,321
2012-11-30,1412.38,6801608,2012,335
2012-12-14,1412.32,6801608,2012,349
2012-12-28,1412.31,6801608,2012,363
2013-01-16,1412.33,6801608,2013,16
2013-01-31,1412.35,6801608,2013,31
2013-02-15,1412.38,6801608,2013,46
2013-02-28,1412.38,6801608,2013,59
2013-03-15,1412.27,6801608,2013,74
2013-03-28,1412.24,6801608,2013,87
2013-04-16,1412.26,6801608,2013,106
2013-04-30,1412.26,6801608,2013,120
2013-05-15,1412.27,6801608,2013,135
2013-05-31,1412.38,6801608,2013,151
2013-06-14,1412.4,6801608,2013,165
2013-06-28,1412.32,6801608,2013,179
2013-07-16,1412.3,6801608,2013,197
2013-07-31,1412.25,6801608,2013,212
2013-08-16,1412.23,6801608,2013,228
2013-08-30,1412.25,6801608,2013,242
2013-09-13,1412.29,6801608,2013,256
2013-09-27,1412.25,6801608,2013,270
2013-10-16,1412.38,6801608,2013,289
2013-10-31,1412.4,6801608,2013,304
2013-11-15,1412.41,6801608,2013,319
2013-11-26,1412.43,6801608,2013,330
2013-12-17,1412.44,6801608,2013,351
2013-12-30,1412.32,6801608,2013,364
2014-01-16,1412.31,6801608,2014,16
2014-02-14,1412.33,6801608,2014,45
2014-02-28,1412.24,6801608,2014,59
2014-03-14,1412.21,6801608,2014,73
2014-03-28,1412.22,6801608,2014,87
2014-04-15,1412.19,6801608,2014,105
2014-04-30,1412.21,6801608,2014,120
2014-05-15,1412.22,6801608,2014,135
2014-05-30,1412.75,6801608,2014,150
2014-06-13,1412.77,6801608,2014,164
2014-06-27,1412.84,6801608,2014,178
2014-07-16,1412.78,6801608,2014,197
2014-07-31,1412.22,6801608,2014,212
2014-08-15,1412.2,6801608,2014,227
2014-08-29,1412.19,6801608,2014,241
2014-09-15,1412.27,6801608,2014,258
2014-09-30,1412.3,6801608,2014,273
2014-10-15,1412.24,6801608,2014,288
2014-10-31,1412.22,6801608,2014,304
2014-11-14,1412.48,6801608,2014,318
2014-11-25,1412.33,6801608,2014,329
2014-12-10,1412.35,6801608,2014,344
2014-12-22,1412.3,6801608,2014,356
2015-01-15,1412.31,6801608,2015,15
2015-01-29,1412.62,6801608,2015,29
2015-02-12,1412.54,6801608,2015,43
2015-02-26,1412.46,6801608,2015,57
2015-03-16,1412.51,6801608,2015,75
2015-03-30,1412.51,6801608,2015,89
2015-04-15,1412.52,6801608,2015,105
2015-04-29,1412.67,6801608,2015,119
2015-05-14,1413.49,6801608,2015,134
2015-05-29,1419.31,6801608,2015,149
2015-06-15,1419.6,6801608,2015,166
2015-06-29,1418.88,6801608,2015,180
2015-07-16,1418.56,6801608,2015,197
2015-07-30,1418.38,6801608,2015,211
2015-08-13,1415.25,6801608,2015,225
2015-08-27,1414.17,6801608,2015,239
2015-09-15,1413.48,6801608,2015,258
2015-09-29,1413.24,6801608,2015,272
2015-10-15,1412.98,6801608,2015,288
2015-10-29,1412.91,6801608,2015,302
2015-11-13,1412.85,6801608,2015,317
2015-11-23,1412.75,6801608,2015,327
2015-12-15,1413.22,6801608,2015,349
2015-12-29,1413.08,6801608,2015,363
2016-01-14,1413.05,6801608,2016,14
2016-01-28,1412.97,6801608,2016,28
2016-02-11,1412.91,6801608,2016,42
2016-02-24,1412.85,6801608,2016,55
2016-03-15,1412.84,6801608,2016,75
2016-03-30,1413.19,6801608,2016,90
2016-04-14,1413.04,6801608,2016,105
2016-04-28,1414.74,6801608,2016,119
2016-05-16,1415.31,6801608,2016,137
2016-05-31,1420.08,6801608,2016,152
2016-06-15,1420.1,6801608,2016,167
2016-06-30,1419.09,6801608,2016,182
2016-07-13,1417.95,6801608,2016,195
2016-07-28,1416.89,6801608,2016,210
2016-08-16,1416.44,6801608,2016,229
2016-08-30,1414.37,6801608,2016,243
2016-09-15,1413.24,6801608,2016,259
2016-09-29,1413.68,6801608,2016,273
2016-10-13,1413.65,6801608,2016,287
2016-10-27,1413.53,6801608,2016,301
2016-11-16,1413.04,6801608,2016,321
2016-11-29,1412.93,6801608,2016,334
2016-12-15,1413.12,6801608,2016,350
2016-12-28,1413,6801608,2016,363
2017-01-17,1413.15,6801608,2017,17
2017-01-30,1413.99,6801608,2017,30
2017-02-15,1414.02,6801608,2017,46
2017-02-28,1413.88,6801608,2017,59
2017-03-15,1413.81,6801608,2017,74
2017-03-29,1413.72,6801608,2017,88
2017-04-12,1413.5,6801608,2017,102
2017-04-28,1413.25,6801608,2017,118
2017-05-15,1413.16,6801608,2017,135
2017-05-30,1413.09,6801608,2017,150
2017-06-15,1412.96,6801608,2017,166
2017-06-29,1412.95,6801608,2017,180
2017-07-27,1412.33,6801608,2017,208
2017-08-16,1412.66,6801608,2017,228
2017-08-30,1412.73,6801608,2017,242
2017-09-14,1412.51,6801608,2017,257
2017-09-28,1412.66,6801608,2017,271
2017-10-16,1412.65,6801608,2017,289
2017-10-30,1412.42,6801608,2017,303
2017-11-15,1412.44,6801608,2017,319
2017-11-29,1412.4,6801608,2017,333
2017-12-13,1412.41,6801608,2017,347
2017-12-27,1412.37,6801608,2017,361
2018-01-18,1412.35,6801608,2018,18
2018-01-31,1412.34,6801608,2018,31
2018-02-14,1412.32,6801608,2018,45
2018-02-28,1412.39,6801608,2018,59
2018-03-14,1412.33,6801608,2018,73
2018-03-28,1412.34,6801608,2018,87
2018-04-10,1412.28,6801608,2018,100
2018-04-25,1412.08,6801608,2018,115
2018-05-16,1412.17,6801608,2018,136
2018-05-30,1412.24,6801608,2018,150
2018-06-13,1412.22,6801608,2018,164
2018-06-27,1412.23,6801608,2018,178
2018-07-18,1412.25,6801608,2018,199
2018-07-31,1410.24,6801608,2018,212
